order_id;order_date;customer_id;city;sales_channel;product_name;category;quantity;unit_price;unit_cost;discount_pct;shipping_fee;gross_revenue;discount_amount;net_revenue;profit
O01171;2025-05-05;C0106;Aktobe;Organic;Wireless Mouse;Electronics;1;24,9;10,5;10;4,99;24,9;2,49;27,4;16,9
O01185;2025-05-05;C0245;Almaty;Social Media;Wireless Mouse;Electronics;2;24,9;10,5;15;2,99;49,8;7,47;45,32;24,32
O00240;2025-05-06;C0208;Shymkent;Email;Resistance Bands;Sports;1;18,9;6,2;20;6,99;18,9;3,78;22,11;15,91
O00734;2025-05-06;C0281;Shymkent;Referral;Yoga Mat;Sports;1;26,9;9,7;0;0;26,9;0,0;26,9;17,2
O00792;2025-05-06;C0242;Atyrau;Organic;Resistance Bands;Sports;1;18,9;6,2;15;0;18,9;2,83;16,06;9,86
O01059;2025-05-06;C0297;Karaganda;Organic;USB-C Cable;Electronics;5;9,9;3,2;0;2,99;49,5;0,0;52,49;36,49
O00720;2025-05-07;C0219;Karaganda;Organic;Water Bottle;Sports;2;15,9;4,8;0;6,99;31,8;0,0;38,79;29,19
O01067;2025-05-07;C0285;Atyrau;Paid Search;Laptop Stand;Office;4;34,9;14,0;0;0;139,6;0,0;139,6;83,6
O00028;2025-05-08;C0099;Astana;Referral;Mechanical Keyboard;Electronics;1;79,9;38,0;10;0;79,9;7,99;71,91;33,91
O00029;2025-05-08;C0039;Karaganda;Referral;Yoga Mat;Sports;1;26,9;9,7;0;6,99;26,9;0,0;33,89;24,19
O00225;2025-05-08;C0059;Almaty;Paid Search;USB-C Cable;Electronics;2;9,9;3,2;0;4,99;19,8;0,0;24,79;18,39
O00842;2025-05-09;C0172;Aktobe;Email;Wireless Mouse;Electronics;2;24,9;10,5;0;6,99;49,8;0,0;56,79;35,79
O01126;2025-05-09;C0155;Atyrau;Social Media;Resistance Bands;Sports;1;18,9;6,2;0;4,99;18,9;0,0;23,89;17,69
O01164;2025-05-09;C0049;Aktobe;Social Media;Resistance Bands;Sports;3;18,9;6,2;15;2,99;56,7;8,5;51,18;32,58
O00601;2025-05-10;C0158;Aktobe;Social Media;Yoga Mat;Sports;1;26,9;9,7;5;6,99;26,9;1,34;32,55;22,85
O00659;2025-05-10;C0247;Atyrau;Social Media;Desk Lamp;Home;1;29,9;11,8;10;0;29,9;2,99;26,91;15,11
O00797;2025-05-10;C0068;Aktobe;Social Media;Mechanical Keyboard;Electronics;1;79,9;38,0;0;4,99;79,9;0,0;84,89;46,89
O00959;2025-05-11;C0155;Almaty;Paid Search;Yoga Mat;Sports;1;26,9;9,7;15;6,99;26,9;4,04;29,85;20,15
O01062;2025-05-11;C0046;Astana;Social Media;Mechanical Keyboard;Electronics;2;79,9;38,0;0;2,99;159,8;0,0;162,79;86,79
O00138;2025-05-12;C0247;Shymkent;Social Media;Desk Lamp;Home;2;29,9;11,8;15;2,99;59,8;8,97;53,82;30,22
O00597;2025-05-12;C0097;Almaty;Organic;Laptop Stand;Office;4;34,9;14,0;0;6,99;139,6;0,0;146,59;90,59
O01179;2025-05-12;C0195;Karaganda;Social Media;Water Bottle;Sports;2;15,9;4,8;5;2,99;31,8;1,59;33,2;23,6
O01194;2025-05-13;C0210;Karaganda;Referral;Laptop Stand;Office;1;34,9;14,0;0;2,99;34,9;0,0;37,89;23,89
O00412;2025-05-14;C0162;Karaganda;Social Media;Coffee Mug;Home;2;11,9;3,9;0;4,99;23,8;0,0;28,79;20,99
O00417;2025-05-14;C0090;Almaty;Email;Desk Lamp;Home;1;29,9;11,8;0;4,99;29,9;0,0;34,89;23,09
O00599;2025-05-14;C0275;Karaganda;Referral;Coffee Mug;Home;1;11,9;3,9;0;4,99;11,9;0,0;16,89;12,99
O00978;2025-05-14;C0087;Aktobe;Email;USB-C Cable;Electronics;5;9,9;3,2;5;2,99;49,5;2,48;50,02;34,02
O00226;2025-05-15;C0134;Atyrau;Email;Yoga Mat;Sports;2;26,9;9,7;15;0;53,8;8,07;45,73;26,33
O00454;2025-05-15;C0116;Shymkent;Referral;USB-C Cable;Electronics;1;9,9;3,2;0;6,99;9,9;0,0;16,89;13,69
O00890;2025-05-15;C0154;Atyrau;Email;Yoga Mat;Sports;1;26,9;9,7;10;2,99;26,9;2,69;27,2;17,5
O00021;2025-05-16;C0271;Aktobe;Email;USB-C Cable;Electronics;1;9,9;3,2;0;2,99;9,9;0,0;12,89;9,69
O00041;2025-05-16;C0060;Almaty;Referral;Resistance Bands;Sports;1;18,9;6,2;5;2,99;18,9;0,94;20,95;14,75
O00100;2025-05-16;C0339;Almaty;Paid Search;Mechanical Keyboard;Electronics;4;79,9;38,0;0;2,99;319,6;0,0;322,59;170,59
O01045;2025-05-16;C0300;Karaganda;Email;Desk Lamp;Home;2;29,9;11,8;0;6,99;59,8;0,0;66,79;43,19
O00429;2025-05-17;C0274;Atyrau;Organic;Laptop Stand;Office;5;34,9;14,0;0;2,99;174,5;0,0;177,49;107,49
O00943;2025-05-18;C0327;Aktobe;Referral;Yoga Mat;Sports;1;26,9;9,7;20;6,99;26,9;5,38;28,51;18,81
O00995;2025-05-18;C0289;Aktobe;Email;Laptop Stand;Office;2;34,9;14,0;15;6,99;69,8;10,47;66,32;38,32
O00321;2025-05-19;C0024;Almaty;Social Media;Laptop Stand;Office;1;34,9;14,0;15;6,99;34,9;5,24;36,66;22,66
O00403;2025-05-19;C0040;Aktobe;Social Media;Coffee Mug;Home;1;11,9;3,9;0;4,99;11,9;0,0;16,89;12,99
O00848;2025-05-19;C0104;Shymkent;Paid Search;Desk Lamp;Home;1;29,9;11,8;10;4,99;29,9;2,99;31,9;20,1
O00897;2025-05-19;C0186;Almaty;Referral;USB-C Cable;Electronics;2;9,9;3,2;15;4,99;19,8;2,97;21,82;15,42
O00216;2025-05-20;C0064;Shymkent;Email;Desk Lamp;Home;3;29,9;11,8;0;4,99;89,7;0,0;94,69;59,29
O00273;2025-05-20;C0099;Almaty;Social Media;Yoga Mat;Sports;3;26,9;9,7;0;6,99;80,7;0,0;87,69;58,59
O00399;2025-05-20;C0269;Almaty;Social Media;Mechanical Keyboard;Electronics;3;79,9;38,0;0;6,99;239,7;0,0;246,69;132,69
O00761;2025-05-20;C0077;Astana;Social Media;Notebook Set;Office;2;12,5;4,1;10;0;25,0;2,5;22,5;14,3
O00939;2025-05-20;C0035;Aktobe;Referral;Mechanical Keyboard;Electronics;2;79,9;38,0;5;4,99;159,8;7,99;156,8;80,8
O01074;2025-05-20;C0126;Atyrau;Social Media;Desk Lamp;Home;2;29,9;11,8;20;6,99;59,8;11,96;54,83;31,23
O01176;2025-05-20;C0247;Almaty;Social Media;Notebook Set;Office;1;12,5;4,1;0;2,99;12,5;0,0;15,49;11,39
O00067;2025-05-21;C0226;Almaty;Social Media;Notebook Set;Office;3;12,5;4,1;5;2,99;37,5;1,88;38,62;26,32
O00471;2025-05-21;C0189;Karaganda;Referral;Yoga Mat;Sports;1;26,9;9,7;0;2,99;26,9;0,0;29,89;20,19
O00812;2025-05-22;C0219;Atyrau;Social Media;Yoga Mat;Sports;2;26,9;9,7;0;6,99;53,8;0,0;60,79;41,39
O00840;2025-05-22;C0028;Astana;Organic;Laptop Stand;Office;1;34,9;14,0;5;2,99;34,9;1,75;36,15;22,15
O00075;2025-05-23;C0216;Shymkent;Organic;Desk Lamp;Home;1;29,9;11,8;0;6,99;29,9;0,0;36,89;25,09
O00085;2025-05-23;C0231;Astana;Email;Notebook Set;Office;1;12,5;4,1;0;0;12,5;0,0;12,5;8,4
O00164;2025-05-23;C0294;Astana;Email;Mechanical Keyboard;Electronics;1;79,9;38,0;5;0;79,9;4,0;75,91;37,91
O00393;2025-05-23;C0043;Shymkent;Organic;Coffee Mug;Home;1;11,9;3,9;0;2,99;11,9;0,0;14,89;10,99
O00423;2025-05-24;C0229;Astana;Organic;USB-C Cable;Electronics;1;9,9;3,2;15;4,99;9,9;1,49;13,41;10,21
O00466;2025-05-24;C0252;Atyrau;Organic;Wireless Mouse;Electronics;1;24,9;10,5;10;4,99;24,9;2,49;27,4;16,9
O00572;2025-05-24;C0072;Aktobe;Paid Search;Yoga Mat;Sports;2;26,9;9,7;0;0;53,8;0,0;53,8;34,4
O00653;2025-05-25;C0138;Astana;Email;Wireless Mouse;Electronics;5;24,9;10,5;0;0;124,5;0,0;124,5;72,0
O00909;2025-05-25;C0088;Aktobe;Organic;Water Bottle;Sports;3;15,9;4,8;5;2,99;47,7;2,38;48,31;33,91
O00650;2025-05-26;C0333;Atyrau;Referral;Coffee Mug;Home;2;11,9;3,9;5;4,99;23,8;1,19;27,6;19,8
O00724;2025-05-27;C0237;Astana;Email;Wireless Mouse;Electronics;1;24,9;10,5;0;4,99;24,9;0,0;29,89;19,39
O00130;2025-05-28;C0347;Aktobe;Paid Search;Yoga Mat;Sports;1;26,9;9,7;0;6,99;26,9;0,0;33,89;24,19
O00699;2025-05-28;C0008;Shymkent;Organic;Mechanical Keyboard;Electronics;2;79,9;38,0;0;2,99;159,8;0,0;162,79;86,79
O00731;2025-05-28;C0321;Astana;Organic;Coffee Mug;Home;1;11,9;3,9;10;6,99;11,9;1,19;17,7;13,8
O00971;2025-05-28;C0254;Karaganda;Paid Search;Laptop Stand;Office;2;34,9;14,0;0;4,99;69,8;0,0;74,79;46,79
O01144;2025-05-28;C0331;Karaganda;Social Media;Yoga Mat;Sports;1;26,9;9,7;0;0;26,9;0,0;26,9;17,2
O00496;2025-05-29;C0234;Atyrau;Referral;Notebook Set;Office;1;12,5;4,1;10;4,99;12,5;1,25;16,24;12,14
O00208;2025-05-30;C0220;Almaty;Referral;Wireless Mouse;Electronics;2;24,9;10,5;5;2,99;49,8;2,49;50,3;29,3
O00362;2025-05-30;C0017;Shymkent;Paid Search;Yoga Mat;Sports;1;26,9;9,7;5;2,99;26,9;1,34;28,55;18,85
O00127;2025-05-31;C0184;Shymkent;Email;Notebook Set;Office;4;12,5;4,1;0;0;50,0;0,0;50,0;33,6
O00445;2025-05-31;C0011;Shymkent;Social Media;USB-C Cable;Electronics;1;9,9;3,2;10;0;9,9;0,99;8,91;5,71
O00543;2025-05-31;C0230;Astana;Organic;Water Bottle;Sports;2;15,9;4,8;5;2,99;31,8;1,59;33,2;23,6
O00781;2025-05-31;C0032;Shymkent;Referral;Wireless Mouse;Electronics;2;24,9;10,5;5;2,99;49,8;2,49;50,3;29,3
O01124;2025-05-31;C0257;Aktobe;Referral;Laptop Stand;Office;1;34,9;14,0;0;0;34,9;0,0;34,9;20,9
O00309;2025-06-01;C0079;Astana;Social Media;Wireless Mouse;Electronics;1;24,9;10,5;20;6,99;24,9;4,98;26,91;16,41
O00388;2025-06-01;C0331;Almaty;Paid Search;Laptop Stand;Office;2;34,9;14,0;5;6,99;69,8;3,49;73,3;45,3
O00505;2025-06-01;C0083;Almaty;Referral;Resistance Bands;Sports;5;18,9;6,2;0;6,99;94,5;0,0;101,49;70,49
O00508;2025-06-01;C0136;Karaganda;Organic;Mechanical Keyboard;Electronics;4;79,9;38,0;5;6,99;319,6;15,98;310,61;158,61
O00859;2025-06-01;C0219;Shymkent;Referral;Coffee Mug;Home;4;11,9;3,9;0;0;47,6;0,0;47,6;32,0
O00365;2025-06-02;C0017;Karaganda;Social Media;Resistance Bands;Sports;1;18,9;6,2;0;2,99;18,9;0,0;21,89;15,69
O00206;2025-06-04;C0063;Almaty;Paid Search;Resistance Bands;Sports;1;18,9;6,2;10;2,99;18,9;1,89;20,0;13,8
O00502;2025-06-04;C0216;Atyrau;Organic;Yoga Mat;Sports;2;26,9;9,7;0;0;53,8;0,0;53,8;34,4
O00977;2025-06-04;C0203;Atyrau;Social Media;Wireless Mouse;Electronics;1;24,9;10,5;5;6,99;24,9;1,25;30,64;20,14
O01163;2025-06-04;C0307;Karaganda;Organic;Desk Lamp;Home;1;29,9;11,8;15;6,99;29,9;4,49;32,41;20,61
O00058;2025-06-05;C0147;Astana;Email;USB-C Cable;Electronics;2;9,9;3,2;0;0;19,8;0,0;19,8;13,4
O00304;2025-06-05;C0008;Astana;Paid Search;Laptop Stand;Office;1;34,9;14,0;15;4,99;34,9;5,24;34,66;20,66
O00335;2025-06-05;C0004;Karaganda;Social Media;Water Bottle;Sports;2;15,9;4,8;0;2,99;31,8;0,0;34,79;25,19
O00676;2025-06-05;C0040;Astana;Referral;Water Bottle;Sports;1;15,9;4,8;0;0;15,9;0,0;15,9;11,1
O00714;2025-06-05;C0227;Atyrau;Social Media;Desk Lamp;Home;3;29,9;11,8;0;6,99;89,7;0,0;96,69;61,29
O01020;2025-06-05;C0121;Astana;Referral;Water Bottle;Sports;2;15,9;4,8;10;6,99;31,8;3,18;35,61;26,01
O00690;2025-06-06;C0269;Almaty;Social Media;Wireless Mouse;Electronics;2;24,9;10,5;5;0;49,8;2,49;47,31;26,31
O00697;2025-06-06;C0087;Shymkent;Referral;Desk Lamp;Home;1;29,9;11,8;0;0;29,9;0,0;29,9;18,1
O00871;2025-06-06;C0088;Shymkent;Paid Search;Resistance Bands;Sports;1;18,9;6,2;0;2,99;18,9;0,0;21,89;15,69
O00776;2025-06-07;C0208;Almaty;Referral;Desk Lamp;Home;2;29,9;11,8;10;2,99;59,8;5,98;56,81;33,21
O00879;2025-06-07;C0013;Karaganda;Referral;Yoga Mat;Sports;4;26,9;9,7;0;0;107,6;0,0;107,6;68,8
O00903;2025-06-07;C0065;Astana;Paid Search;Laptop Stand;Office;1;34,9;14,0;10;2,99;34,9;3,49;34,4;20,4
O00641;2025-06-08;C0118;Astana;Social Media;Mechanical Keyboard;Electronics;1;79,9;38,0;0;6,99;79,9;0,0;86,89;48,89
O00022;2025-06-09;C0205;Atyrau;Social Media;Laptop Stand;Office;4;34,9;14,0;10;2,99;139,6;13,96;128,63;72,63
O00710;2025-06-09;C0310;Shymkent;Email;Laptop Stand;Office;1;34,9;14,0;5;6,99;34,9;1,75;40,15;26,15
O01100;2025-06-09;C0299;Aktobe;Paid Search;Wireless Mouse;Electronics;1;24,9;10,5;5;4,99;24,9;1,25;28,64;18,14
O00964;2025-06-10;C0295;Almaty;Organic;USB-C Cable;Electronics;1;9,9;3,2;0;4,99;9,9;0,0;14,89;11,69
O01034;2025-06-10;C0177;Almaty;Social Media;Notebook Set;Office;1;12,5;4,1;15;4,99;12,5;1,88;15,62;11,52
O01093;2025-06-10;C0034;Astana;Organic;Mechanical Keyboard;Electronics;5;79,9;38,0;15;6,99;399,5;59,92;346,56;156,56
O00386;2025-06-11;C0072;Astana;Social Media;Mechanical Keyboard;Electronics;2;79,9;38,0;0;6,99;159,8;0,0;166,79;90,79
O01199;2025-06-11;C0123;Shymkent;Email;Coffee Mug;Home;1;11,9;3,9;10;4,99;11,9;1,19;15,7;11,8
O00263;2025-06-12;C0246;Shymkent;Referral;Notebook Set;Office;2;12,5;4,1;10;6,99;25,0;2,5;29,49;21,29
O00328;2025-06-12;C0185;Almaty;Organic;Coffee Mug;Home;2;11,9;3,9;5;6,99;23,8;1,19;29,6;21,8
O00568;2025-06-12;C0249;Karaganda;Social Media;Mechanical Keyboard;Electronics;1;79,9;38,0;0;2,99;79,9;0,0;82,89;44,89
O00664;2025-06-12;C0286;Atyrau;Social Media;Resistance Bands;Sports;3;18,9;6,2;0;2,99;56,7;0,0;59,69;41,09
O00955;2025-06-12;C0280;Karaganda;Email;Yoga Mat;Sports;2;26,9;9,7;10;0;53,8;5,38;48,42;29,02
O00441;2025-06-13;C0086;Atyrau;Organic;USB-C Cable;Electronics;1;9,9;3,2;0;4,99;9,9;0,0;14,89;11,69
O00156;2025-06-14;C0312;Astana;Organic;Yoga Mat;Sports;2;26,9;9,7;0;0;53,8;0,0;53,8;34,4
O00269;2025-06-14;C0147;Atyrau;Organic;Yoga Mat;Sports;1;26,9;9,7;0;4,99;26,9;0,0;31,89;22,19
O00467;2025-06-14;C0138;Atyrau;Email;Laptop Stand;Office;1;34,9;14,0;20;6,99;34,9;6,98;34,91;20,91
O00553;2025-06-14;C0264;Almaty;Organic;Resistance Bands;Sports;1;18,9;6,2;0;2,99;18,9;0,0;21,89;15,69
O00760;2025-06-14;C0103;Astana;Social Media;Wireless Mouse;Electronics;2;24,9;10,5;0;2,99;49,8;0,0;52,79;31,79
O01064;2025-06-15;C0133;Karaganda;Organic;Notebook Set;Office;1;12,5;4,1;0;6,99;12,5;0,0;19,49;15,39
O01161;2025-06-15;C0089;Almaty;Email;Coffee Mug;Home;1;11,9;3,9;0;4,99;11,9;0,0;16,89;12,99
O00687;2025-06-16;C0248;Astana;Email;Water Bottle;Sports;1;15,9;4,8;15;0;15,9;2,38;13,52;8,71
O00831;2025-06-16;C0062;Atyrau;Referral;Laptop Stand;Office;1;34,9;14,0;10;6,99;34,9;3,49;38,4;24,4
O00990;2025-06-16;C0292;Astana;Paid Search;Wireless Mouse;Electronics;1;24,9;10,5;0;6,99;24,9;0,0;31,89;21,39
O00219;2025-06-17;C0339;Shymkent;Social Media;USB-C Cable;Electronics;2;9,9;3,2;0;0;19,8;0,0;19,8;13,4
O00253;2025-06-17;C0314;Shymkent;Paid Search;Yoga Mat;Sports;2;26,9;9,7;0;2,99;53,8;0,0;56,79;37,39
O00325;2025-06-17;C0016;Atyrau;Social Media;Coffee Mug;Home;1;11,9;3,9;0;6,99;11,9;0,0;18,89;14,99
O00405;2025-06-17;C0045;Aktobe;Email;Mechanical Keyboard;Electronics;3;79,9;38,0;15;4,99;239,7;35,96;208,74;94,74
O00777;2025-06-17;C0254;Atyrau;Organic;Mechanical Keyboard;Electronics;2;79,9;38,0;5;6,99;159,8;7,99;158,8;82,8
O00189;2025-06-18;C0049;Aktobe;Email;Wireless Mouse;Electronics;3;24,9;10,5;5;0;74,7;3,73;70,96;39,46
O00277;2025-06-18;C0155;Aktobe;Referral;Notebook Set;Office;1;12,5;4,1;0;4,99;12,5;0,0;17,49;13,39
O00740;2025-06-18;C0270;Karaganda;Referral;Yoga Mat;Sports;1;26,9;9,7;10;4,99;26,9;2,69;29,2;19,5
O00069;2025-06-19;C0278;Karaganda;Email;USB-C Cable;Electronics;2;9,9;3,2;0;6,99;19,8;0,0;26,79;20,39
O00345;2025-06-19;C0221;Almaty;Organic;Water Bottle;Sports;1;15,9;4,8;20;6,99;15,9;3,18;19,71;14,91
O00448;2025-06-19;C0106;Astana;Email;Water Bottle;Sports;3;15,9;4,8;0;0;47,7;0,0;47,7;33,3
O00506;2025-06-19;C0121;Almaty;Organic;Yoga Mat;Sports;4;26,9;9,7;10;6,99;107,6;10,76;103,83;65,03
O00549;2025-06-19;C0185;Shymkent;Paid Search;Mechanical Keyboard;Electronics;1;79,9;38,0;15;4,99;79,9;11,98;72,91;34,91
O00567;2025-06-19;C0183;Astana;Paid Search;Mechanical Keyboard;Electronics;1;79,9;38,0;0;6,99;79,9;0,0;86,89;48,89
O00655;2025-06-19;C0042;Astana;Organic;Yoga Mat;Sports;5;26,9;9,7;0;0;134,5;0,0;134,5;86,0
O00736;2025-06-19;C0045;Almaty;Organic;Wireless Mouse;Electronics;1;24,9;10,5;0;4,99;24,9;0,0;29,89;19,39
O01106;2025-06-19;C0193;Astana;Email;Laptop Stand;Office;1;34,9;14,0;0;6,99;34,9;0,0;41,89;27,89
O00178;2025-06-20;C0087;Almaty;Referral;Coffee Mug;Home;3;11,9;3,9;10;2,99;35,7;3,57;35,12;23,42
O00190;2025-06-20;C0042;Aktobe;Paid Search;Notebook Set;Office;1;12,5;4,1;15;2,99;12,5;1,88;13,62;9,52
O00820;2025-06-20;C0350;Shymkent;Email;Yoga Mat;Sports;1;26,9;9,7;5;4,99;26,9;1,34;30,55;20,85
O01165;2025-06-20;C0090;Atyrau;Social Media;Coffee Mug;Home;2;11,9;3,9;20;2,99;23,8;4,76;22,03;14,23
O00336;2025-06-21;C0221;Atyrau;Referral;Water Bottle;Sports;1;15,9;4,8;15;6,99;15,9;2,38;20,51;15,71
O00408;2025-06-21;C0001;Atyrau;Email;Coffee Mug;Home;1;11,9;3,9;5;0;11,9;0,59;11,3;7,4
O00805;2025-06-21;C0139;Shymkent;Organic;Coffee Mug;Home;2;11,9;3,9;5;4,99;23,8;1,19;27,6;19,8
O00436;2025-06-22;C0155;Shymkent;Paid Search;Desk Lamp;Home;2;29,9;11,8;5;0;59,8;2,99;56,81;33,21
O00479;2025-06-22;C0142;Atyrau;Social Media;Notebook Set;Office;1;12,5;4,1;0;0;12,5;0,0;12,5;8,4
O00936;2025-06-22;C0255;Aktobe;Social Media;Water Bottle;Sports;1;15,9;4,8;0;2,99;15,9;0,0;18,89;14,09
O00166;2025-06-23;C0180;Almaty;Paid Search;Wireless Mouse;Electronics;1;24,9;10,5;10;4,99;24,9;2,49;27,4;16,9
O00217;2025-06-23;C0096;Karaganda;Email;Coffee Mug;Home;2;11,9;3,9;15;6,99;23,8;3,57;27,22;19,42
O01109;2025-06-23;C0284;Astana;Paid Search;Notebook Set;Office;1;12,5;4,1;15;2,99;12,5;1,88;13,62;9,52
O00004;2025-06-24;C0143;Astana;Paid Search;Wireless Mouse;Electronics;3;24,9;10,5;0;6,99;74,7;0,0;81,69;50,19
O00434;2025-06-24;C0091;Shymkent;Organic;Desk Lamp;Home;4;29,9;11,8;0;2,99;119,6;0,0;122,59;75,39
O00523;2025-06-24;C0187;Almaty;Paid Search;Resistance Bands;Sports;2;18,9;6,2;5;6,99;37,8;1,89;42,9;30,5
O00525;2025-06-24;C0182;Atyrau;Social Media;Mechanical Keyboard;Electronics;1;79,9;38,0;5;0;79,9;4,0;75,91;37,91
O01003;2025-06-24;C0096;Astana;Paid Search;Yoga Mat;Sports;3;26,9;9,7;0;4,99;80,7;0,0;85,69;56,59
O01130;2025-06-24;C0044;Shymkent;Paid Search;Resistance Bands;Sports;3;18,9;6,2;10;6,99;56,7;5,67;58,02;39,42
O00350;2025-06-25;C0332;Almaty;Paid Search;Notebook Set;Office;1;12,5;4,1;10;0;12,5;1,25;11,25;7,15
O00375;2025-06-25;C0350;Almaty;Organic;Notebook Set;Office;1;12,5;4,1;5;6,99;12,5;0,62;18,87;14,77
O00483;2025-06-25;C0114;Atyrau;Referral;Water Bottle;Sports;2;15,9;4,8;5;2,99;31,8;1,59;33,2;23,6
O00497;2025-06-25;C0251;Shymkent;Paid Search;Water Bottle;Sports;2;15,9;4,8;0;2,99;31,8;0,0;34,79;25,19
O00793;2025-06-25;C0274;Almaty;Email;Resistance Bands;Sports;3;18,9;6,2;0;0;56,7;0,0;56,7;38,1
O00005;2025-06-26;C0310;Shymkent;Organic;Desk Lamp;Home;1;29,9;11,8;0;4,99;29,9;0,0;34,89;23,09
O00211;2025-06-26;C0124;Atyrau;Organic;Desk Lamp;Home;1;29,9;11,8;0;0;29,9;0,0;29,9;18,1
O00242;2025-06-26;C0205;Astana;Social Media;Water Bottle;Sports;1;15,9;4,8;15;4,99;15,9;2,38;18,51;13,71
O00473;2025-06-26;C0084;Shymkent;Organic;Yoga Mat;Sports;1;26,9;9,7;15;4,99;26,9;4,04;27,85;18,15
O00235;2025-06-27;C0266;Shymkent;Organic;USB-C Cable;Electronics;1;9,9;3,2;20;2,99;9,9;1,98;10,91;7,71
O00348;2025-06-28;C0160;Shymkent;Email;Mechanical Keyboard;Electronics;1;79,9;38,0;20;2,99;79,9;15,98;66,91;28,91
O00838;2025-06-28;C0215;Almaty;Referral;Yoga Mat;Sports;2;26,9;9,7;0;4,99;53,8;0,0;58,79;39,39
O00051;2025-06-29;C0329;Aktobe;Email;Coffee Mug;Home;1;11,9;3,9;15;4,99;11,9;1,78;15,11;11,21
O00179;2025-06-29;C0331;Astana;Paid Search;Mechanical Keyboard;Electronics;2;79,9;38,0;0;4,99;159,8;0,0;164,79;88,79
O00220;2025-06-29;C0229;Almaty;Social Media;Yoga Mat;Sports;2;26,9;9,7;0;6,99;53,8;0,0;60,79;41,39
O00770;2025-06-29;C0246;Karaganda;Paid Search;Yoga Mat;Sports;2;26,9;9,7;0;0;53,8;0,0;53,8;34,4
O00884;2025-06-29;C0158;Karaganda;Referral;Desk Lamp;Home;1;29,9;11,8;0;4,99;29,9;0,0;34,89;23,09
O00212;2025-06-30;C0280;Shymkent;Paid Search;Water Bottle;Sports;2;15,9;4,8;0;0;31,8;0,0;31,8;22,2
O00609;2025-06-30;C0343;Karaganda;Email;USB-C Cable;Electronics;1;9,9;3,2;0;6,99;9,9;0,0;16,89;13,69
O00680;2025-06-30;C0162;Aktobe;Social Media;Resistance Bands;Sports;1;18,9;6,2;0;6,99;18,9;0,0;25,89;19,69
O00962;2025-06-30;C0216;Aktobe;Referral;Mechanical Keyboard;Electronics;3;79,9;38,0;10;0;239,7;23,97;215,73;101,73
O00162;2025-07-01;C0341;Karaganda;Organic;Resistance Bands;Sports;2;18,9;6,2;5;6,99;37,8;1,89;42,9;30,5
O00317;2025-07-01;C0137;Karaganda;Organic;USB-C Cable;Electronics;1;9,9;3,2;5;4,99;9,9;0,49;14,4;11,2
O00430;2025-07-01;C0089;Astana;Paid Search;Laptop Stand;Office;2;34,9;14,0;20;6,99;69,8;13,96;62,83;34,83
O00707;2025-07-01;C0321;Shymkent;Paid Search;Coffee Mug;Home;2;11,9;3,9;0;4,99;23,8;0,0;28,79;20,99
O00751;2025-07-01;C0034;Astana;Social Media;Desk Lamp;Home;2;29,9;11,8;0;4,99;59,8;0,0;64,79;41,19
O01023;2025-07-01;C0024;Aktobe;Social Media;Resistance Bands;Sports;1;18,9;6,2;0;4,99;18,9;0,0;23,89;17,69
O01021;2025-07-02;C0347;Astana;Paid Search;Wireless Mouse;Electronics;5;24,9;10,5;0;4,99;124,5;0,0;129,49;76,99
O00360;2025-07-03;C0005;Karaganda;Paid Search;USB-C Cable;Electronics;1;9,9;3,2;15;0;9,9;1,49;8,42;5,22
O00514;2025-07-03;C0314;Almaty;Paid Search;Water Bottle;Sports;2;15,9;4,8;0;6,99;31,8;0,0;38,79;29,19
O00559;2025-07-03;C0258;Almaty;Social Media;Mechanical Keyboard;Electronics;3;79,9;38,0;5;0;239,7;11,98;227,72;113,72
O00578;2025-07-03;C0021;Astana;Email;Water Bottle;Sports;2;15,9;4,8;20;6,99;31,8;6,36;32,43;22,83
O00665;2025-07-03;C0069;Shymkent;Organic;Yoga Mat;Sports;2;26,9;9,7;0;6,99;53,8;0,0;60,79;41,39
O00334;2025-07-04;C0129;Astana;Email;Notebook Set;Office;1;12,5;4,1;0;0;12,5;0,0;12,5;8,4
O00509;2025-07-04;C0347;Shymkent;Email;Mechanical Keyboard;Electronics;3;79,9;38,0;15;4,99;239,7;35,96;208,74;94,74
O00608;2025-07-04;C0123;Atyrau;Organic;Resistance Bands;Sports;2;18,9;6,2;5;0;37,8;1,89;35,91;23,51
O00632;2025-07-04;C0287;Aktobe;Social Media;Mechanical Keyboard;Electronics;1;79,9;38,0;0;4,99;79,9;0,0;84,89;46,89
O00682;2025-07-04;C0232;Karaganda;Email;Laptop Stand;Office;1;34,9;14,0;5;4,99;34,9;1,75;38,15;24,15
O00223;2025-07-05;C0197;Aktobe;Organic;Wireless Mouse;Electronics;1;24,9;10,5;0;4,99;24,9;0,0;29,89;19,39
O00249;2025-07-05;C0284;Shymkent;Organic;Coffee Mug;Home;1;11,9;3,9;0;2,99;11,9;0,0;14,89;10,99
O00956;2025-07-05;C0244;Atyrau;Social Media;Laptop Stand;Office;5;34,9;14,0;15;2,99;174,5;26,18;151,31;81,31
O00046;2025-07-06;C0021;Shymkent;Paid Search;Resistance Bands;Sports;1;18,9;6,2;0;4,99;18,9;0,0;23,89;17,69
O00055;2025-07-06;C0221;Almaty;Social Media;Resistance Bands;Sports;2;18,9;6,2;20;2,99;37,8;7,56;33,23;20,83
