order_id;order_date;customer_id;city;sales_channel;product_name;category;quantity;unit_price;unit_cost;discount_pct;shipping_fee;gross_revenue;discount_amount;net_revenue;profit
O00932;01.05.2025;C0332;Shymkent;Referral;Coffee Mug;Home;1;11.сен;03.сен;5;фев.99;11.сен;0.59;14.29;окт.39
O00953;01.05.2025;C0217;Astana;Paid Search;Mechanical Keyboard;Electronics;3;79.9;38.0;0;июн.99;239.7;0.0;246.69;132.69
O00973;01.05.2025;C0317;Karaganda;Paid Search;Coffee Mug;Home;3;11.сен;03.сен;0;апр.99;35.7;0.0;40.69;28.99
O01041;01.05.2025;C0298;Aktobe;Referral;Notebook Set;Office;2;12.май;04.янв;0;апр.99;25.0;0.0;29.99;21.79
O01174;01.05.2025;C0260;Almaty;Email;Laptop Stand;Office;1;34.9;14.0;0;фев.99;34.9;0.0;37.89;23.89
O00230;02.05.2025;C0253;Almaty;Social Media;Resistance Bands;Sports;1;18.сен;06.фев;20;фев.99;18.сен;мар.78;18.ноя;ноя.91
O00366;02.05.2025;C0108;Atyrau;Referral;Desk Lamp;Home;3;29.сен;11.авг;0;0;89.7;0.0;89.7;54.3
O00626;02.05.2025;C0138;Karaganda;Referral;Desk Lamp;Home;2;29.сен;11.авг;0;апр.99;59.8;0.0;64.79;41.19
O00733;02.05.2025;C0112;Aktobe;Email;Resistance Bands;Sports;3;18.сен;06.фев;5;июн.99;56.7;фев.83;60.85;42.25
O01169;02.05.2025;C0307;Karaganda;Social Media;Notebook Set;Office;1;12.май;04.янв;0;0;12.май;0.0;12.май;08.апр
O00037;03.05.2025;C0136;Karaganda;Paid Search;Desk Lamp;Home;4;29.сен;11.авг;0;апр.99;119.6;0.0;124.59;77.39
O01111;03.05.2025;C0190;Shymkent;Paid Search;Mechanical Keyboard;Electronics;1;79.9;38.0;0;июн.99;79.9;0.0;86.89;48.89
O00300;04.05.2025;C0116;Shymkent;Paid Search;Coffee Mug;Home;1;11.сен;03.сен;0;июн.99;11.сен;0.0;18.89;14.99
O00472;04.05.2025;C0191;Karaganda;Referral;Coffee Mug;Home;2;11.сен;03.сен;0;0;23.авг;0.0;23.авг;16.0
O00026;05.05.2025;C0243;Karaganda;Paid Search;Laptop Stand;Office;2;34.9;14.0;10;июн.99;69.8;июн.98;69.81;41.81
O00149;05.05.2025;C0065;Aktobe;Paid Search;Water Bottle;Sports;5;15.сен;04.авг;0;апр.99;79.5;0.0;84.49;60.49
O00695;05.05.2025;C0037;Shymkent;Email;Yoga Mat;Sports;1;26.сен;09.июл;5;фев.99;26.сен;янв.34;28.55;18.85
O00828;05.05.2025;C0333;Astana;Organic;USB-C Cable;Electronics;2;09.сен;03.фев;0;0;19.авг;0.0;19.авг;13.апр
O01171;05.05.2025;C0106;Aktobe;Organic;Wireless Mouse;Electronics;1;24.сен;10.май;10;апр.99;24.сен;фев.49;27.апр;16.сен
O01185;05.05.2025;C0245;Almaty;Social Media;Wireless Mouse;Electronics;2;24.сен;10.май;15;фев.99;49.8;июл.47;45.32;24.32
O00240;06.05.2025;C0208;Shymkent;Email;Resistance Bands;Sports;1;18.сен;06.фев;20;июн.99;18.сен;мар.78;22.ноя;15.91
O00734;06.05.2025;C0281;Shymkent;Referral;Yoga Mat;Sports;1;26.сен;09.июл;0;0;26.сен;0.0;26.сен;17.фев
O00792;06.05.2025;C0242;Atyrau;Organic;Resistance Bands;Sports;1;18.сен;06.фев;15;0;18.сен;фев.83;16.июн;сен.86
O01059;06.05.2025;C0297;Karaganda;Organic;USB-C Cable;Electronics;5;09.сен;03.фев;0;фев.99;49.5;0.0;52.49;36.49
O00720;07.05.2025;C0219;Karaganda;Organic;Water Bottle;Sports;2;15.сен;04.авг;0;июн.99;31.авг;0.0;38.79;29.19
O01067;07.05.2025;C0285;Atyrau;Paid Search;Laptop Stand;Office;4;34.9;14.0;0;0;139.6;0.0;139.6;83.6
O00028;08.05.2025;C0099;Astana;Referral;Mechanical Keyboard;Electronics;1;79.9;38.0;10;0;79.9;июл.99;71.91;33.91
O00029;08.05.2025;C0039;Karaganda;Referral;Yoga Mat;Sports;1;26.сен;09.июл;0;июн.99;26.сен;0.0;33.89;24.19
O00225;08.05.2025;C0059;Almaty;Paid Search;USB-C Cable;Electronics;2;09.сен;03.фев;0;апр.99;19.авг;0.0;24.79;18.39
O00842;09.05.2025;C0172;Aktobe;Email;Wireless Mouse;Electronics;2;24.сен;10.май;0;июн.99;49.8;0.0;56.79;35.79
O01126;09.05.2025;C0155;Atyrau;Social Media;Resistance Bands;Sports;1;18.сен;06.фев;0;апр.99;18.сен;0.0;23.89;17.69
O01164;09.05.2025;C0049;Aktobe;Social Media;Resistance Bands;Sports;3;18.сен;06.фев;15;фев.99;56.7;08.май;51.18;32.58
O00601;10.05.2025;C0158;Aktobe;Social Media;Yoga Mat;Sports;1;26.сен;09.июл;5;июн.99;26.сен;янв.34;32.55;22.85
O00659;10.05.2025;C0247;Atyrau;Social Media;Desk Lamp;Home;1;29.сен;11.авг;10;0;29.сен;фев.99;26.91;15.ноя
O00797;10.05.2025;C0068;Aktobe;Social Media;Mechanical Keyboard;Electronics;1;79.9;38.0;0;апр.99;79.9;0.0;84.89;46.89
O00959;11.05.2025;C0155;Almaty;Paid Search;Yoga Mat;Sports;1;26.сен;09.июл;15;июн.99;26.сен;04.апр;29.85;20.15
O01062;11.05.2025;C0046;Astana;Social Media;Mechanical Keyboard;Electronics;2;79.9;38.0;0;фев.99;159.8;0.0;162.79;86.79
O00138;12.05.2025;C0247;Shymkent;Social Media;Desk Lamp;Home;2;29.сен;11.авг;15;фев.99;59.8;авг.97;53.82;30.22
O00597;12.05.2025;C0097;Almaty;Organic;Laptop Stand;Office;4;34.9;14.0;0;июн.99;139.6;0.0;146.59;90.59
O01179;12.05.2025;C0195;Karaganda;Social Media;Water Bottle;Sports;2;15.сен;04.авг;5;фев.99;31.авг;янв.59;33.2;23.июн
O01194;13.05.2025;C0210;Karaganda;Referral;Laptop Stand;Office;1;34.9;14.0;0;фев.99;34.9;0.0;37.89;23.89
O00412;14.05.2025;C0162;Karaganda;Social Media;Coffee Mug;Home;2;11.сен;03.сен;0;апр.99;23.авг;0.0;28.79;20.99
O00417;14.05.2025;C0090;Almaty;Email;Desk Lamp;Home;1;29.сен;11.авг;0;апр.99;29.сен;0.0;34.89;23.сен
O00599;14.05.2025;C0275;Karaganda;Referral;Coffee Mug;Home;1;11.сен;03.сен;0;апр.99;11.сен;0.0;16.89;дек.99
O00978;14.05.2025;C0087;Aktobe;Email;USB-C Cable;Electronics;5;09.сен;03.фев;5;фев.99;49.5;фев.48;50.02;34.02
O00226;15.05.2025;C0134;Atyrau;Email;Yoga Mat;Sports;2;26.сен;09.июл;15;0;53.8;08.июл;45.73;26.33
O00454;15.05.2025;C0116;Shymkent;Referral;USB-C Cable;Electronics;1;09.сен;03.фев;0;июн.99;09.сен;0.0;16.89;13.69
O00890;15.05.2025;C0154;Atyrau;Email;Yoga Mat;Sports;1;26.сен;09.июл;10;фев.99;26.сен;фев.69;27.фев;17.май
O00021;16.05.2025;C0271;Aktobe;Email;USB-C Cable;Electronics;1;09.сен;03.фев;0;фев.99;09.сен;0.0;дек.89;сен.69
O00041;16.05.2025;C0060;Almaty;Referral;Resistance Bands;Sports;1;18.сен;06.фев;5;фев.99;18.сен;0.94;20.95;14.75
O00100;16.05.2025;C0339;Almaty;Paid Search;Mechanical Keyboard;Electronics;4;79.9;38.0;0;фев.99;319.6;0.0;322.59;170.59
O01045;16.05.2025;C0300;Karaganda;Email;Desk Lamp;Home;2;29.сен;11.авг;0;июн.99;59.8;0.0;66.79;43.19
O00429;17.05.2025;C0274;Atyrau;Organic;Laptop Stand;Office;5;34.9;14.0;0;фев.99;174.5;0.0;177.49;107.49
O00943;18.05.2025;C0327;Aktobe;Referral;Yoga Mat;Sports;1;26.сен;09.июл;20;июн.99;26.сен;май.38;28.51;18.81
O00995;18.05.2025;C0289;Aktobe;Email;Laptop Stand;Office;2;34.9;14.0;15;июн.99;69.8;окт.47;66.32;38.32
O00321;19.05.2025;C0024;Almaty;Social Media;Laptop Stand;Office;1;34.9;14.0;15;июн.99;34.9;май.24;36.66;22.66
O00403;19.05.2025;C0040;Aktobe;Social Media;Coffee Mug;Home;1;11.сен;03.сен;0;апр.99;11.сен;0.0;16.89;дек.99
O00848;19.05.2025;C0104;Shymkent;Paid Search;Desk Lamp;Home;1;29.сен;11.авг;10;апр.99;29.сен;фев.99;31.9;20.янв
O00897;19.05.2025;C0186;Almaty;Referral;USB-C Cable;Electronics;2;09.сен;03.фев;15;апр.99;19.авг;фев.97;21.82;15.42
O00216;20.05.2025;C0064;Shymkent;Email;Desk Lamp;Home;3;29.сен;11.авг;0;апр.99;89.7;0.0;94.69;59.29
O00273;20.05.2025;C0099;Almaty;Social Media;Yoga Mat;Sports;3;26.сен;09.июл;0;июн.99;80.7;0.0;87.69;58.59
O00399;20.05.2025;C0269;Almaty;Social Media;Mechanical Keyboard;Electronics;3;79.9;38.0;0;июн.99;239.7;0.0;246.69;132.69
O00761;20.05.2025;C0077;Astana;Social Media;Notebook Set;Office;2;12.май;04.янв;10;0;25.0;02.май;22.май;14.мар
O00939;20.05.2025;C0035;Aktobe;Referral;Mechanical Keyboard;Electronics;2;79.9;38.0;5;апр.99;159.8;июл.99;156.8;80.8
O01074;20.05.2025;C0126;Atyrau;Social Media;Desk Lamp;Home;2;29.сен;11.авг;20;июн.99;59.8;ноя.96;54.83;31.23
O01176;20.05.2025;C0247;Almaty;Social Media;Notebook Set;Office;1;12.май;04.янв;0;фев.99;12.май;0.0;15.49;ноя.39
O00067;21.05.2025;C0226;Almaty;Social Media;Notebook Set;Office;3;12.май;04.янв;5;фев.99;37.5;янв.88;38.62;26.32
O00471;21.05.2025;C0189;Karaganda;Referral;Yoga Mat;Sports;1;26.сен;09.июл;0;фев.99;26.сен;0.0;29.89;20.19
O00812;22.05.2025;C0219;Atyrau;Social Media;Yoga Mat;Sports;2;26.сен;09.июл;0;июн.99;53.8;0.0;60.79;41.39
O00840;22.05.2025;C0028;Astana;Organic;Laptop Stand;Office;1;34.9;14.0;5;фев.99;34.9;янв.75;36.15;22.15
O00075;23.05.2025;C0216;Shymkent;Organic;Desk Lamp;Home;1;29.сен;11.авг;0;июн.99;29.сен;0.0;36.89;25.сен
O00085;23.05.2025;C0231;Astana;Email;Notebook Set;Office;1;12.май;04.янв;0;0;12.май;0.0;12.май;08.апр
O00164;23.05.2025;C0294;Astana;Email;Mechanical Keyboard;Electronics;1;79.9;38.0;5;0;79.9;4.0;75.91;37.91
O00393;23.05.2025;C0043;Shymkent;Organic;Coffee Mug;Home;1;11.сен;03.сен;0;фев.99;11.сен;0.0;14.89;окт.99
O00423;24.05.2025;C0229;Astana;Organic;USB-C Cable;Electronics;1;09.сен;03.фев;15;апр.99;09.сен;янв.49;13.41;окт.21
O00466;24.05.2025;C0252;Atyrau;Organic;Wireless Mouse;Electronics;1;24.сен;10.май;10;апр.99;24.сен;фев.49;27.апр;16.сен
O00572;24.05.2025;C0072;Aktobe;Paid Search;Yoga Mat;Sports;2;26.сен;09.июл;0;0;53.8;0.0;53.8;34.4
O00653;25.05.2025;C0138;Astana;Email;Wireless Mouse;Electronics;5;24.сен;10.май;0;0;124.5;0.0;124.5;72.0
O00909;25.05.2025;C0088;Aktobe;Organic;Water Bottle;Sports;3;15.сен;04.авг;5;фев.99;47.7;фев.38;48.31;33.91
O00650;26.05.2025;C0333;Atyrau;Referral;Coffee Mug;Home;2;11.сен;03.сен;5;апр.99;23.авг;янв.19;27.июн;19.авг
O00724;27.05.2025;C0237;Astana;Email;Wireless Mouse;Electronics;1;24.сен;10.май;0;апр.99;24.сен;0.0;29.89;19.39
O00130;28.05.2025;C0347;Aktobe;Paid Search;Yoga Mat;Sports;1;26.сен;09.июл;0;июн.99;26.сен;0.0;33.89;24.19
O00699;28.05.2025;C0008;Shymkent;Organic;Mechanical Keyboard;Electronics;2;79.9;38.0;0;фев.99;159.8;0.0;162.79;86.79
O00731;28.05.2025;C0321;Astana;Organic;Coffee Mug;Home;1;11.сен;03.сен;10;июн.99;11.сен;янв.19;17.июл;13.авг
O00971;28.05.2025;C0254;Karaganda;Paid Search;Laptop Stand;Office;2;34.9;14.0;0;апр.99;69.8;0.0;74.79;46.79
O01144;28.05.2025;C0331;Karaganda;Social Media;Yoga Mat;Sports;1;26.сен;09.июл;0;0;26.сен;0.0;26.сен;17.фев
O00496;29.05.2025;C0234;Atyrau;Referral;Notebook Set;Office;1;12.май;04.янв;10;апр.99;12.май;янв.25;16.24;дек.14
O00208;30.05.2025;C0220;Almaty;Referral;Wireless Mouse;Electronics;2;24.сен;10.май;5;фев.99;49.8;фев.49;50.3;29.мар
O00362;30.05.2025;C0017;Shymkent;Paid Search;Yoga Mat;Sports;1;26.сен;09.июл;5;фев.99;26.сен;янв.34;28.55;18.85
O00127;31.05.2025;C0184;Shymkent;Email;Notebook Set;Office;4;12.май;04.янв;0;0;50.0;0.0;50.0;33.6
O00445;31.05.2025;C0011;Shymkent;Social Media;USB-C Cable;Electronics;1;09.сен;03.фев;10;0;09.сен;0.99;авг.91;май.71
O00543;31.05.2025;C0230;Astana;Organic;Water Bottle;Sports;2;15.сен;04.авг;5;фев.99;31.авг;янв.59;33.2;23.июн
O00781;31.05.2025;C0032;Shymkent;Referral;Wireless Mouse;Electronics;2;24.сен;10.май;5;фев.99;49.8;фев.49;50.3;29.мар
O01124;31.05.2025;C0257;Aktobe;Referral;Laptop Stand;Office;1;34.9;14.0;0;0;34.9;0.0;34.9;20.сен
O00309;01.06.2025;C0079;Astana;Social Media;Wireless Mouse;Electronics;1;24.сен;10.май;20;июн.99;24.сен;апр.98;26.91;16.41
O00388;01.06.2025;C0331;Almaty;Paid Search;Laptop Stand;Office;2;34.9;14.0;5;июн.99;69.8;мар.49;73.3;45.3
O00505;01.06.2025;C0083;Almaty;Referral;Resistance Bands;Sports;5;18.сен;06.фев;0;июн.99;94.5;0.0;101.49;70.49
O00508;01.06.2025;C0136;Karaganda;Organic;Mechanical Keyboard;Electronics;4;79.9;38.0;5;июн.99;319.6;15.98;310.61;158.61
O00859;01.06.2025;C0219;Shymkent;Referral;Coffee Mug;Home;4;11.сен;03.сен;0;0;47.6;0.0;47.6;32.0
O00365;02.06.2025;C0017;Karaganda;Social Media;Resistance Bands;Sports;1;18.сен;06.фев;0;фев.99;18.сен;0.0;21.89;15.69
O00206;04.06.2025;C0063;Almaty;Paid Search;Resistance Bands;Sports;1;18.сен;06.фев;10;фев.99;18.сен;янв.89;20.0;13.авг
O00502;04.06.2025;C0216;Atyrau;Organic;Yoga Mat;Sports;2;26.сен;09.июл;0;0;53.8;0.0;53.8;34.4
O00977;04.06.2025;C0203;Atyrau;Social Media;Wireless Mouse;Electronics;1;24.сен;10.май;5;июн.99;24.сен;янв.25;30.64;20.14
O01163;04.06.2025;C0307;Karaganda;Organic;Desk Lamp;Home;1;29.сен;11.авг;15;июн.99;29.сен;апр.49;32.41;20.61
O00058;05.06.2025;C0147;Astana;Email;USB-C Cable;Electronics;2;09.сен;03.фев;0;0;19.авг;0.0;19.авг;13.апр
O00304;05.06.2025;C0008;Astana;Paid Search;Laptop Stand;Office;1;34.9;14.0;15;апр.99;34.9;май.24;34.66;20.66
O00335;05.06.2025;C0004;Karaganda;Social Media;Water Bottle;Sports;2;15.сен;04.авг;0;фев.99;31.авг;0.0;34.79;25.19
O00676;05.06.2025;C0040;Astana;Referral;Water Bottle;Sports;1;15.сен;04.авг;0;0;15.сен;0.0;15.сен;11.янв
O00714;05.06.2025;C0227;Atyrau;Social Media;Desk Lamp;Home;3;29.сен;11.авг;0;июн.99;89.7;0.0;96.69;61.29
O01020;05.06.2025;C0121;Astana;Referral;Water Bottle;Sports;2;15.сен;04.авг;10;июн.99;31.авг;мар.18;35.61;26.янв
O00690;06.06.2025;C0269;Almaty;Social Media;Wireless Mouse;Electronics;2;24.сен;10.май;5;0;49.8;фев.49;47.31;26.31
O00697;06.06.2025;C0087;Shymkent;Referral;Desk Lamp;Home;1;29.сен;11.авг;0;0;29.сен;0.0;29.сен;18.янв
O00871;06.06.2025;C0088;Shymkent;Paid Search;Resistance Bands;Sports;1;18.сен;06.фев;0;фев.99;18.сен;0.0;21.89;15.69
O00776;07.06.2025;C0208;Almaty;Referral;Desk Lamp;Home;2;29.сен;11.авг;10;фев.99;59.8;май.98;56.81;33.21
O00879;07.06.2025;C0013;Karaganda;Referral;Yoga Mat;Sports;4;26.сен;09.июл;0;0;107.6;0.0;107.6;68.8
O00903;07.06.2025;C0065;Astana;Paid Search;Laptop Stand;Office;1;34.9;14.0;10;фев.99;34.9;мар.49;34.4;20.апр
O00641;08.06.2025;C0118;Astana;Social Media;Mechanical Keyboard;Electronics;1;79.9;38.0;0;июн.99;79.9;0.0;86.89;48.89
O00022;09.06.2025;C0205;Atyrau;Social Media;Laptop Stand;Office;4;34.9;14.0;10;фев.99;139.6;13.96;128.63;72.63
O00710;09.06.2025;C0310;Shymkent;Email;Laptop Stand;Office;1;34.9;14.0;5;июн.99;34.9;янв.75;40.15;26.15
O01100;09.06.2025;C0299;Aktobe;Paid Search;Wireless Mouse;Electronics;1;24.сен;10.май;5;апр.99;24.сен;янв.25;28.64;18.14
O00964;10.06.2025;C0295;Almaty;Organic;USB-C Cable;Electronics;1;09.сен;03.фев;0;апр.99;09.сен;0.0;14.89;ноя.69
O01034;10.06.2025;C0177;Almaty;Social Media;Notebook Set;Office;1;12.май;04.янв;15;апр.99;12.май;янв.88;15.62;ноя.52
O01093;10.06.2025;C0034;Astana;Organic;Mechanical Keyboard;Electronics;5;79.9;38.0;15;июн.99;399.5;59.92;346.56;156.56
O00386;11.06.2025;C0072;Astana;Social Media;Mechanical Keyboard;Electronics;2;79.9;38.0;0;июн.99;159.8;0.0;166.79;90.79
O01199;11.06.2025;C0123;Shymkent;Email;Coffee Mug;Home;1;11.сен;03.сен;10;апр.99;11.сен;янв.19;15.июл;11.авг
O00263;12.06.2025;C0246;Shymkent;Referral;Notebook Set;Office;2;12.май;04.янв;10;июн.99;25.0;02.май;29.49;21.29
O00328;12.06.2025;C0185;Almaty;Organic;Coffee Mug;Home;2;11.сен;03.сен;5;июн.99;23.авг;янв.19;29.июн;21.авг
O00568;12.06.2025;C0249;Karaganda;Social Media;Mechanical Keyboard;Electronics;1;79.9;38.0;0;фев.99;79.9;0.0;82.89;44.89
O00664;12.06.2025;C0286;Atyrau;Social Media;Resistance Bands;Sports;3;18.сен;06.фев;0;фев.99;56.7;0.0;59.69;41.09
O00955;12.06.2025;C0280;Karaganda;Email;Yoga Mat;Sports;2;26.сен;09.июл;10;0;53.8;май.38;48.42;29.02
O00441;13.06.2025;C0086;Atyrau;Organic;USB-C Cable;Electronics;1;09.сен;03.фев;0;апр.99;09.сен;0.0;14.89;ноя.69
O00156;14.06.2025;C0312;Astana;Organic;Yoga Mat;Sports;2;26.сен;09.июл;0;0;53.8;0.0;53.8;34.4
O00269;14.06.2025;C0147;Atyrau;Organic;Yoga Mat;Sports;1;26.сен;09.июл;0;апр.99;26.сен;0.0;31.89;22.19
O00467;14.06.2025;C0138;Atyrau;Email;Laptop Stand;Office;1;34.9;14.0;20;июн.99;34.9;июн.98;34.91;20.91
O00553;14.06.2025;C0264;Almaty;Organic;Resistance Bands;Sports;1;18.сен;06.фев;0;фев.99;18.сен;0.0;21.89;15.69
O00760;14.06.2025;C0103;Astana;Social Media;Wireless Mouse;Electronics;2;24.сен;10.май;0;фев.99;49.8;0.0;52.79;31.79
O01064;15.06.2025;C0133;Karaganda;Organic;Notebook Set;Office;1;12.май;04.янв;0;июн.99;12.май;0.0;19.49;15.39
O01161;15.06.2025;C0089;Almaty;Email;Coffee Mug;Home;1;11.сен;03.сен;0;апр.99;11.сен;0.0;16.89;дек.99
O00687;16.06.2025;C0248;Astana;Email;Water Bottle;Sports;1;15.сен;04.авг;15;0;15.сен;фев.38;13.52;авг.71
O00831;16.06.2025;C0062;Atyrau;Referral;Laptop Stand;Office;1;34.9;14.0;10;июн.99;34.9;мар.49;38.4;24.апр
O00990;16.06.2025;C0292;Astana;Paid Search;Wireless Mouse;Electronics;1;24.сен;10.май;0;июн.99;24.сен;0.0;31.89;21.39
O00219;17.06.2025;C0339;Shymkent;Social Media;USB-C Cable;Electronics;2;09.сен;03.фев;0;0;19.авг;0.0;19.авг;13.апр
O00253;17.06.2025;C0314;Shymkent;Paid Search;Yoga Mat;Sports;2;26.сен;09.июл;0;фев.99;53.8;0.0;56.79;37.39
O00325;17.06.2025;C0016;Atyrau;Social Media;Coffee Mug;Home;1;11.сен;03.сен;0;июн.99;11.сен;0.0;18.89;14.99
O00405;17.06.2025;C0045;Aktobe;Email;Mechanical Keyboard;Electronics;3;79.9;38.0;15;апр.99;239.7;35.96;208.74;94.74
O00777;17.06.2025;C0254;Atyrau;Organic;Mechanical Keyboard;Electronics;2;79.9;38.0;5;июн.99;159.8;июл.99;158.8;82.8
O00189;18.06.2025;C0049;Aktobe;Email;Wireless Mouse;Electronics;3;24.сен;10.май;5;0;74.7;мар.73;70.96;39.46
O00277;18.06.2025;C0155;Aktobe;Referral;Notebook Set;Office;1;12.май;04.янв;0;апр.99;12.май;0.0;17.49;13.39
O00740;18.06.2025;C0270;Karaganda;Referral;Yoga Mat;Sports;1;26.сен;09.июл;10;апр.99;26.сен;фев.69;29.2;19.май
O00069;19.06.2025;C0278;Karaganda;Email;USB-C Cable;Electronics;2;09.сен;03.фев;0;июн.99;19.авг;0.0;26.79;20.39
O00345;19.06.2025;C0221;Almaty;Organic;Water Bottle;Sports;1;15.сен;04.авг;20;июн.99;15.сен;мар.18;19.71;14.91
O00448;19.06.2025;C0106;Astana;Email;Water Bottle;Sports;3;15.сен;04.авг;0;0;47.7;0.0;47.7;33.3
O00506;19.06.2025;C0121;Almaty;Organic;Yoga Mat;Sports;4;26.сен;09.июл;10;июн.99;107.6;окт.76;103.83;65.03
O00549;19.06.2025;C0185;Shymkent;Paid Search;Mechanical Keyboard;Electronics;1;79.9;38.0;15;апр.99;79.9;ноя.98;72.91;34.91
O00567;19.06.2025;C0183;Astana;Paid Search;Mechanical Keyboard;Electronics;1;79.9;38.0;0;июн.99;79.9;0.0;86.89;48.89
O00655;19.06.2025;C0042;Astana;Organic;Yoga Mat;Sports;5;26.сен;09.июл;0;0;134.5;0.0;134.5;86.0
O00736;19.06.2025;C0045;Almaty;Organic;Wireless Mouse;Electronics;1;24.сен;10.май;0;апр.99;24.сен;0.0;29.89;19.39
O01106;19.06.2025;C0193;Astana;Email;Laptop Stand;Office;1;34.9;14.0;0;июн.99;34.9;0.0;41.89;27.89
O00178;20.06.2025;C0087;Almaty;Referral;Coffee Mug;Home;3;11.сен;03.сен;10;фев.99;35.7;мар.57;35.12;23.42
O00190;20.06.2025;C0042;Aktobe;Paid Search;Notebook Set;Office;1;12.май;04.янв;15;фев.99;12.май;янв.88;13.62;сен.52
O00820;20.06.2025;C0350;Shymkent;Email;Yoga Mat;Sports;1;26.сен;09.июл;5;апр.99;26.сен;янв.34;30.55;20.85
O01165;20.06.2025;C0090;Atyrau;Social Media;Coffee Mug;Home;2;11.сен;03.сен;20;фев.99;23.авг;апр.76;22.мар;14.23
O00336;21.06.2025;C0221;Atyrau;Referral;Water Bottle;Sports;1;15.сен;04.авг;15;июн.99;15.сен;фев.38;20.51;15.71
O00408;21.06.2025;C0001;Atyrau;Email;Coffee Mug;Home;1;11.сен;03.сен;5;0;11.сен;0.59;11.мар;07.апр
O00805;21.06.2025;C0139;Shymkent;Organic;Coffee Mug;Home;2;11.сен;03.сен;5;апр.99;23.авг;янв.19;27.июн;19.авг
O00436;22.06.2025;C0155;Shymkent;Paid Search;Desk Lamp;Home;2;29.сен;11.авг;5;0;59.8;фев.99;56.81;33.21
O00479;22.06.2025;C0142;Atyrau;Social Media;Notebook Set;Office;1;12.май;04.янв;0;0;12.май;0.0;12.май;08.апр
O00936;22.06.2025;C0255;Aktobe;Social Media;Water Bottle;Sports;1;15.сен;04.авг;0;фев.99;15.сен;0.0;18.89;14.сен
O00166;23.06.2025;C0180;Almaty;Paid Search;Wireless Mouse;Electronics;1;24.сен;10.май;10;апр.99;24.сен;фев.49;27.апр;16.сен
O00217;23.06.2025;C0096;Karaganda;Email;Coffee Mug;Home;2;11.сен;03.сен;15;июн.99;23.авг;мар.57;27.22;19.42
O01109;23.06.2025;C0284;Astana;Paid Search;Notebook Set;Office;1;12.май;04.янв;15;фев.99;12.май;янв.88;13.62;сен.52
O00004;24.06.2025;C0143;Astana;Paid Search;Wireless Mouse;Electronics;3;24.сен;10.май;0;июн.99;74.7;0.0;81.69;50.19
O00434;24.06.2025;C0091;Shymkent;Organic;Desk Lamp;Home;4;29.сен;11.авг;0;фев.99;119.6;0.0;122.59;75.39
O00523;24.06.2025;C0187;Almaty;Paid Search;Resistance Bands;Sports;2;18.сен;06.фев;5;июн.99;37.8;янв.89;42.9;30.май
O00525;24.06.2025;C0182;Atyrau;Social Media;Mechanical Keyboard;Electronics;1;79.9;38.0;5;0;79.9;4.0;75.91;37.91
O01003;24.06.2025;C0096;Astana;Paid Search;Yoga Mat;Sports;3;26.сен;09.июл;0;апр.99;80.7;0.0;85.69;56.59
O01130;24.06.2025;C0044;Shymkent;Paid Search;Resistance Bands;Sports;3;18.сен;06.фев;10;июн.99;56.7;май.67;58.02;39.42
O00350;25.06.2025;C0332;Almaty;Paid Search;Notebook Set;Office;1;12.май;04.янв;10;0;12.май;янв.25;ноя.25;июл.15
O00375;25.06.2025;C0350;Almaty;Organic;Notebook Set;Office;1;12.май;04.янв;5;июн.99;12.май;0.62;18.87;14.77
O00483;25.06.2025;C0114;Atyrau;Referral;Water Bottle;Sports;2;15.сен;04.авг;5;фев.99;31.авг;янв.59;33.2;23.июн
O00497;25.06.2025;C0251;Shymkent;Paid Search;Water Bottle;Sports;2;15.сен;04.авг;0;фев.99;31.авг;0.0;34.79;25.19
O00793;25.06.2025;C0274;Almaty;Email;Resistance Bands;Sports;3;18.сен;06.фев;0;0;56.7;0.0;56.7;38.1
O00005;26.06.2025;C0310;Shymkent;Organic;Desk Lamp;Home;1;29.сен;11.авг;0;апр.99;29.сен;0.0;34.89;23.сен
O00211;26.06.2025;C0124;Atyrau;Organic;Desk Lamp;Home;1;29.сен;11.авг;0;0;29.сен;0.0;29.сен;18.янв
O00242;26.06.2025;C0205;Astana;Social Media;Water Bottle;Sports;1;15.сен;04.авг;15;апр.99;15.сен;фев.38;18.51;13.71
O00473;26.06.2025;C0084;Shymkent;Organic;Yoga Mat;Sports;1;26.сен;09.июл;15;апр.99;26.сен;04.апр;27.85;18.15
O00235;27.06.2025;C0266;Shymkent;Organic;USB-C Cable;Electronics;1;09.сен;03.фев;20;фев.99;09.сен;янв.98;окт.91;июл.71
O00348;28.06.2025;C0160;Shymkent;Email;Mechanical Keyboard;Electronics;1;79.9;38.0;20;фев.99;79.9;15.98;66.91;28.91
O00838;28.06.2025;C0215;Almaty;Referral;Yoga Mat;Sports;2;26.сен;09.июл;0;апр.99;53.8;0.0;58.79;39.39
O00051;29.06.2025;C0329;Aktobe;Email;Coffee Mug;Home;1;11.сен;03.сен;15;апр.99;11.сен;янв.78;15.ноя;ноя.21
O00179;29.06.2025;C0331;Astana;Paid Search;Mechanical Keyboard;Electronics;2;79.9;38.0;0;апр.99;159.8;0.0;164.79;88.79
O00220;29.06.2025;C0229;Almaty;Social Media;Yoga Mat;Sports;2;26.сен;09.июл;0;июн.99;53.8;0.0;60.79;41.39
O00770;29.06.2025;C0246;Karaganda;Paid Search;Yoga Mat;Sports;2;26.сен;09.июл;0;0;53.8;0.0;53.8;34.4
